"REF_DATE","GEO","DGUID","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","6312","","","","0"
"1981","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","3474","","","","0"
"1981","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","21947","","","","0"
"1981","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","16648","","","","0"
"1981","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","5299","","","","0"
"1982","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","6838","","","","0"
"1982","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","24554","","","","0"
"1982","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","39256","","","","0"
"1982","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","26182","","","","0"
"1982","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","13075","","","","0"
"1982","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","90299","","","","0"
"1982","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","71336","","","","0"
"1982","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","18963","","","","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","4135","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","15934","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","24237","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","17162","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","7075","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","56352","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","45377","","","t","0"
"1982","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","10975","","","t","0"
"1982","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","582","","","","0"
"1982","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","2243","","","","0"
"1982","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","2474","","","","0"
"1982","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","2474","","","","0"
"1982","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1982","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","7442","","","","0"
"1982","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","7442","","","","0"
"1982","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1982","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","2121","","","","0"
"1982","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","6377","","","","0"
"1982","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","12546","","","","0"
"1982","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","6546","","","","0"
"1982","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","6000","","","","0"
"1982","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","26505","","","","0"
"1982","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","18517","","","","0"
"1982","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","7988","","","","0"
"1983","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","6017","","","","0"
"1983","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","22538","","","","0"
"1983","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","41307","","","","0"
"1983","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","27695","","","","0"
"1983","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","13612","","","","0"
"1983","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","96122","","","","0"
"1983","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","77847","","","","0"
"1983","Canada","2016A000011124","Value sold processed, total","Dollars","81","thousands","3","v74676","1.8","18275","","","","0"
"1983","Maritime provinces and Quebec","","Area beds, total","Square feet","279","thousands","3","v74643","3.1","238","","","","0"
"1983","Maritime provinces and Quebec","","Area harvested, total","Square feet","279","thousands","3","v74652","3.2","1175","","","","0"
"1983","Maritime provinces and Quebec","","Production (fresh and processed), total","Tons","291","units ","0","v74661","3.3","1933","","","","0"
"1983","Maritime provinces and Quebec","","Quantity sold fresh, total","Tons","291","units ","0","v74662","3.4","1428","","","","0"
"1983","Maritime provinces and Quebec","","Quantity sold processed, total","Tons","291","units ","0","v74663","3.5","505","","","","0"
"1983","Maritime provinces and Quebec","","Value (fresh and processed), total","Dollars","81","thousands","3","v74679","3.6","5736","","","","0"
"1983","Maritime provinces and Quebec","","Value sold fresh, total","Dollars","81","thousands","3","v74680","3.7","4979","","","","0"
"1983","Maritime provinces and Quebec","","Value sold processed, total","Dollars","81","thousands","3","v74681","3.8","757","","","","0"
"1983","Ontario","2016A000235","Area beds, total","Square feet","279","thousands","3","v74644","4.1","2964","","","","0"
"1983","Ontario","2016A000235","Area harvested, total","Square feet","279","thousands","3","v74653","4.2","12254","","","","0"
"1983","Ontario","2016A000235","Production (fresh and processed), total","Tons","291","units ","0","v74665","4.3","20219","","","","0"
"1983","Ontario","2016A000235","Quantity sold fresh, total","Tons","291","units ","0","v74666","4.4","15286","","","","0"
"1983","Ontario","2016A000235","Quantity sold processed, total","Tons","291","units ","0","v74667","4.5","4934","","","","0"
"1983","Ontario","2016A000235","Value (fresh and processed), total","Dollars","81","thousands","3","v74683","4.6","47884","","","","0"
"1983","Ontario","2016A000235","Value sold fresh, total","Dollars","81","thousands","3","v74684","4.7","40437","","","","0"
"1983","Ontario","2016A000235","Value sold processed, total","Dollars","81","thousands","3","v74685","4.8","7447","","","","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Area beds, total","Square feet","279","thousands","3","v74642","2.1","3627","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Area harvested, total","Square feet","279","thousands","3","v74651","2.2","13429","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Production (fresh and processed), total","Tons","291","units ","0","v74659","2.3","22152","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold fresh, total","Tons","291","units ","0","v74660","2.4","16714","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Quantity sold processed, total","Tons","291","units ","0","v74664","2.5","5439","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Value (fresh and processed), total","Dollars","81","thousands","3","v74677","2.6","53620","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold fresh, total","Dollars","81","thousands","3","v74678","2.7","45416","","","t","0"
"1983","Eastern Canada (Maritimes, Quebec and Ontario)","","Value sold processed, total","Dollars","81","thousands","3","v74682","2.8","8204","","","t","0"
"1983","Prairie provinces","2016A00014","Area beds, total","Square feet","279","thousands","3","v74645","5.1","696","","","","0"
"1983","Prairie provinces","2016A00014","Area harvested, total","Square feet","279","thousands","3","v74654","5.2","2727","","","","0"
"1983","Prairie provinces","2016A00014","Production (fresh and processed), total","Tons","291","units ","0","v74668","5.3","3729","","","","0"
"1983","Prairie provinces","2016A00014","Quantity sold fresh, total","Tons","291","units ","0","v74669","5.4","3729","","","","0"
"1983","Prairie provinces","2016A00014","Quantity sold processed, total","Tons","291","units ","0","v74670","5.5","0","","","","0"
"1983","Prairie provinces","2016A00014","Value (fresh and processed), total","Dollars","81","thousands","3","v74686","5.6","11405","","","","0"
"1983","Prairie provinces","2016A00014","Value sold fresh, total","Dollars","81","thousands","3","v74687","5.7","11405","","","","0"
"1983","Prairie provinces","2016A00014","Value sold processed, total","Dollars","81","thousands","3","v74688","5.8","0","","","","0"
"1983","British Columbia","2016A000259","Area beds, total","Square feet","279","thousands","3","v74646","6.1","2119","","","","0"
"1983","British Columbia","2016A000259","Area harvested, total","Square feet","279","thousands","3","v74655","6.2","6382","","","","0"
"1983","British Columbia","2016A000259","Production (fresh and processed), total","Tons","291","units ","0","v74671","6.3","15426","","","","0"
"1983","British Columbia","2016A000259","Quantity sold fresh, total","Tons","291","units ","0","v74672","6.4","7253","","","","0"
"1983","British Columbia","2016A000259","Quantity sold processed, total","Tons","291","units ","0","v74673","6.5","8173","","","","0"
"1983","British Columbia","2016A000259","Value (fresh and processed), total","Dollars","81","thousands","3","v74647","6.6","31097","","","","0"
"1983","British Columbia","2016A000259","Value sold fresh, total","Dollars","81","thousands","3","v74648","6.7","21026","","","","0"
"1983","British Columbia","2016A000259","Value sold processed, total","Dollars","81","thousands","3","v74649","6.8","10071","","","","0"
"1984","Canada","2016A000011124","Area beds, total","Square feet","279","thousands","3","v74641","1.1","6124","","","","0"
"1984","Canada","2016A000011124","Area harvested, total","Square feet","279","thousands","3","v74650","1.2","23524","","","","0"
"1984","Canada","2016A000011124","Production (fresh and processed), total","Tons","291","units ","0","v74656","1.3","46163","","","","0"
"1984","Canada","2016A000011124","Quantity sold fresh, total","Tons","291","units ","0","v74657","1.4","32681","","","","0"
"1984","Canada","2016A000011124","Quantity sold processed, total","Tons","291","units ","0","v74658","1.5","13482","","","","0"
"1984","Canada","2016A000011124","Value (fresh and processed), total","Dollars","81","thousands","3","v74674","1.6","114073","","","","0"
"1984","Canada","2016A000011124","Value sold fresh, total","Dollars","81","thousands","3","v74675","1.7","95183","","","","0"
